"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thur","Tue","Wed","temperature","wind_speed","scaledCollisions","num_collisions"
"468",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.4,3.7,0.345945945945946,244
"469",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.4,7,0.724324324324324,314
"470",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.2,10.1,0.908108108108108,348
"471",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.7,3.4,0.762162162162162,321
"472",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14.2,2.1,0.52972972972973,278
"473",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.3,4.1,0.551351351351351,282
"474",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13.2,4.8,0.551351351351351,282
"475",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.6,2.8,0.383783783783784,251
"476",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.4,3.7,0.924324324324324,351
"477",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14.3,2.2,1,365
"478",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.3,9,0.610810810810811,293
"479",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.2,9.6,0.432432432432432,260
"480",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13.7,9.5,0.621621621621622,295
"481",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.1,9.3,0.627027027027027,296
"482",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.8,6.2,0.648648648648649,300
"483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,4,0.691891891891892,308
"484",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.3,4,0.821621621621622,332
"485",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.1,1.7,0.524324324324324,277
"486",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.4,2.4,0.681081081081081,306
"487",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20.7,3.1,0.637837837837838,298
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19,6.2,0.72972972972973,315
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.3,4.5,0.843243243243243,336
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15.3,2.3,0.762162162162162,321
"491",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16.2,3.4,0.772972972972973,323
"492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.9,1.6,0.913513513513514,349
"493",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27.1,3,0.751351351351351,319
"494",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20.7,5.8,0.832432432432432,334
"495",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.5,4.6,0.52972972972973,278
"496",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.8,2.5,0.67027027027027,304
"497",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16.1,2.6,0.697297297297297,309
"498",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20.5,2.7,0.724324324324324,314
"499",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.7,3,0.610810810810811,293
"500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.2,1.5,0.551351351351351,282
"501",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.8,2.4,0.405405405405405,255
"502",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28.2,3.2,0.940540540540541,354
"503",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.5,6,0.713513513513514,312
"504",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.4,2.2,0.735135135135135,316
"505",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,19.8,3.6,0.751351351351351,319
"506",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21.5,1.7,0.648648648648649,300
"507",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,3.4,0.643243243243243,299
"508",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21.2,2.8,0.708108108108108,311
"509",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20.8,5,0.686486486486486,307
"510",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.7,4.3,0.708108108108108,311
"511",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23.2,5.7,0.740540540540541,317
"512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21.6,2.4,0.681081081081081,306
"513",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,24,1.9,0.751351351351351,319
"514",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,23.8,3.6,0.724324324324324,314
"515",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.4,2.9,0.659459459459459,302
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20.7,7.4,0.740540540540541,317
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17.1,6.2,0.675675675675676,305
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19.7,3.3,0.545945945945946,281
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21.3,2,0.740540540540541,317
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19,3.6,0.637837837837838,298
"521",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23.3,3.2,0.664864864864865,303
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21.9,2.5,0.621621621621622,295
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23.1,1.5,0.67027027027027,304
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24.8,2.7,0.767567567567568,322
"525",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26.9,2.7,0.735135135135135,316
"526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27.2,3.1,0.518918918918919,276
"527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27,3.1,0.378378378378378,250
"528",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24.7,2.7,0.405405405405405,255
"529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24.9,3.3,0.551351351351351,282
"530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24.9,4.2,0.594594594594595,290
"531",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25,4.8,0.567567567567568,285
"532",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22.8,1.6,0.621621621621622,295
"533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24.7,2.7,0.427027027027027,259
"534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23.2,4,0.378378378378378,250
"535",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,23.3,4.1,0.52972972972973,278
"536",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.6,5.2,0.47027027027027,267
"537",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28.1,2.9,0.686486486486486,307
"538",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26.9,3.1,0.481081081081081,269
"539",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26.1,3.9,0.713513513513514,312
"540",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24.2,2.7,0.518918918918919,276
"541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24.7,2.2,0.545945945945946,281
"542",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25.1,1.6,0.659459459459459,302
"543",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26.8,4.6,0.6,291
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29.7,3.5,0.594594594594595,290
"545",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28.7,3.5,0.621621621621622,295
"546",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,29.6,2.9,0.827027027027027,333
"547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29.2,2,0.675675675675676,305
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30,3.8,0.459459459459459,265
"549",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28.3,3.8,0.535135135135135,279
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.1,3.9,0.518918918918919,276
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24.8,1.8,0.572972972972973,286
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26.6,2.4,0.632432432432432,297
"553",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26.9,3.4,0.702702702702703,310
"554",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,4.1,0.681081081081081,306
"555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25.8,1.5,0.578378378378378,287
"556",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.3,2.7,0.616216216216216,294
"557",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.8,3,0.610810810810811,293
"558",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.2,2.8,0.778378378378378,324
"559",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.1,2.7,0.643243243243243,299
"560",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.2,2.8,0.772972972972973,323
"561",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.4,3.5,0.718918918918919,313
"562",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.8,4.3,0.47027027027027,267
"563",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.4,5.1,0.745945945945946,318
"564",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.6,4.8,0.556756756756757,283
"565",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.1,3.2,0.443243243243243,262
"566",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.4,1.6,0.578378378378378,287
"567",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7,4.7,0.924324324324324,351
"568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.7,3.7,0.686486486486486,307
"569",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.1,2.4,0.675675675675676,305
"570",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.6,1.9,0.32972972972973,241
"571",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.2,4.9,0.6,291
"572",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2.1,0.437837837837838,261
"573",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.7,3.1,0.556756756756757,283
"574",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.4,2.8,0.572972972972973,286
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.1,2.9,0.697297297297297,309
"576",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.8,1.9,0.497297297297297,272
"577",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,2.8,0.372972972972973,249
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.9,1.8,0.502702702702703,273
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.1,3.6,0.275675675675676,231
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.2,1.8,0.524324324324324,277
"581",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.6,2.5,0.632432432432432,297
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.4,3.3,0.681081081081081,306
"583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.8,4.5,0.562162162162162,284
"584",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.7,2.7,0.427027027027027,259
"585",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.4,3.6,0.556756756756757,283
"586",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.5,4.6,0.610810810810811,293
"587",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,24.9,2.8,0.659459459459459,302
"588",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21.6,4.2,0.589189189189189,289
"589",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22.2,1.8,0.637837837837838,298
"590",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25.2,2.3,0.378378378378378,250
"591",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25.8,1.5,0.4,254
"592",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21.9,1.9,0.859459459459459,339
"593",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,6.1,0.437837837837838,261
"594",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21.2,4.6,0.654054054054054,301
"595",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21.3,2.7,0.994594594594595,364
"596",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22.8,2,0.497297297297297,272
"597",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22.2,2,0.432432432432432,260
"598",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22.2,1.7,0.724324324324324,314
"599",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23.9,2.1,0.783783783783784,325
"600",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21.9,5.2,0.691891891891892,308
"601",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21.1,4.8,0.810810810810811,330
"602",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.7,1.7,0.913513513513514,349
"603",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20.4,4.3,0.443243243243243,262
"604",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23,4.1,0.621621621621622,295
"605",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24.3,3.8,0.610810810810811,293
"606",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22.1,3.7,0.583783783783784,288
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21.3,2.2,0.837837837837838,335
"608",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20.9,5.9,0.535135135135135,279
"609",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,8.3,0.767567567567568,322
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,4.7,0.578378378378378,287
"611",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18,2.7,0.562162162162162,284
"612",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18.2,5.3,0.432432432432432,260
"613",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18.2,3.9,0.259459459459459,228
"614",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16.2,3.4,0.562162162162162,284
"615",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15.9,4.9,0.724324324324324,314
"616",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14.2,5.8,0.8,328
"617",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.9,8.2,0.794594594594595,327
"618",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.7,10.1,0.356756756756757,246
"619",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.4,10.2,0.778378378378378,324
"620",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.9,8.1,0.481081081081081,269
"621",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13.4,5.4,0.345945945945946,244
"622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16.4,2.5,0.843243243243243,336
"623",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.5,3.4,0.767567567567568,322
"624",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.9,4.8,0.675675675675676,305
"625",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11.4,2.8,0.340540540540541,243
"626",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.8,2.2,0.194594594594595,216
"627",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15.5,2.9,0.52972972972973,278
"628",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.1,2.8,0.724324324324324,314
"629",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.4,3.1,0.664864864864865,303
"630",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.8,3.8,0.902702702702703,347
"631",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14.9,2,0.508108108108108,274
"632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15.1,2.5,0.367567567567568,248
"633",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.6,3.1,0.443243243243243,262
"634",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.4,4.5,0.372972972972973,249
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.8,4.9,0.572972972972973,286
"636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.3,5,0.637837837837838,298
"637",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.1,2.3,0.837837837837838,335
"638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.9,2.4,0.789189189189189,326
"639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.2,4.8,0.324324324324324,240
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,6.9,0.621621621621622,295
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17.8,3.3,0.621621621621622,295
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19.1,2.2,0.459459459459459,265
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,4.8,0.72972972972973,315
"644",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.7,5.8,0.654054054054054,301
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.2,3.4,0.686486486486486,307
"646",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11.4,0.9,0.594594594594595,290
"647",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,0.7,0.562162162162162,284
"648",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.6,2.4,0.52972972972973,278
"649",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.6,2.7,0.767567567567568,322
"650",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,1.5,0.745945945945946,318
"651",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15.4,1.7,0.572972972972973,286
"652",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,2.7,0.616216216216216,294
"653",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20.9,3.8,0.281081081081081,232
"654",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21.8,4.8,0.535135135135135,279
"655",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.3,5.6,0.27027027027027,230
"656",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.3,5.1,0.427027027027027,259
"657",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.6,2.8,0.464864864864865,266
"658",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17,2.1,0.702702702702703,310
"659",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,19.6,4.6,0.481081081081081,269
"660",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.9,4.3,0.308108108108108,237
"661",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.3,5.8,0.448648648648649,263
"662",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.5,5,0.632432432432432,297
"663",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.4,7.2,0.664864864864865,303
"664",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.9,6.8,0.594594594594595,290
"665",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.8,4.4,0.562162162162162,284
"666",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.2,6.2,0.745945945945946,318
"667",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.9,7.2,0.362162162162162,247
"668",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6,5.6,0.675675675675676,305
"669",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.9,5,0.675675675675676,305
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,3.5,0.632432432432432,297
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.9,3.8,0.0594594594594595,191
"672",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.1,5.5,0.281081081081081,232
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.1,7,0.362162162162162,247
"674",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.8,4.5,0.308108108108108,237
"675",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11.6,6.8,0.389189189189189,252
"676",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.8,2.8,0.324324324324324,240
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.8,4.4,0.535135135135135,279
"678",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8,8.4,0.6,291
"679",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1,3.5,0.637837837837838,298
"680",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.2,4.7,0.535135135135135,279
"681",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,5.3,0.394594594594595,253
"682",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0.481081081081081,269
"683",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.6,3.7,0.72972972972973,315
"684",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.9,3.1,0.637837837837838,298
"685",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.1,4.1,0.572972972972973,286
"686",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.9,5.4,0.67027027027027,304
"687",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2,6.4,0.394594594594595,253
"688",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2,7.3,0.275675675675676,231
"689",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1,5.8,0.540540540540541,280
"690",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6,3.6,0.654054054054054,301
"691",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.6,0.427027027027027,259
"692",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6,7,0.832432432432432,334
"693",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6,7.2,0.52972972972973,278
"694",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6,6.3,0.324324324324324,240
"695",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1,6.6,0.524324324324324,277
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3,5.5,0.454054054054054,264
"697",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1.6,0.475675675675676,268
"698",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8,5.6,0.583783783783784,288
"699",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.3,9,0.708108108108108,311
"700",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-12.1,10.2,0.47027027027027,267
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-7.1,7.5,0,180
"702",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-5.1,6.7,0.0486486486486487,189
"703",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8,4.8,0.172972972972973,212
"704",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,4.4,0.221621621621622,221
